村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Division1,Division2,Start Year,End Year,Data
0577,青羊岗土家族村志,入伍 Military Enlistment,,,1949,2015,70
0577,青羊岗土家族村志,村民纠纷 Number of Civil Mediations,,,1949,2015,124
0577,青羊岗土家族村志,阶级成分 Class Status,,地主 Landlord,1947,1952,17
0577,青羊岗土家族村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,14
0577,青羊岗土家族村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,80
0577,青羊岗土家族村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,185
0578,三山村志,入伍 Military Enlistment,,,1957,2013,124
0583,三里亭村志,入伍 Military Enlistment,,,1950,2016,40
0586,膏田村志,新党员 New CCP Membership,总 Total,,1953,2016,42
0587,新屋咀村志,共产党员 CCP Membership,总 Total,,1953,2018,84
0589,锁口村志,入伍 Military Enlistment,,,1950,1953,8
0589,锁口村志,入伍 Military Enlistment,,,1955,1978,25
0589,锁口村志,入伍 Military Enlistment,,,1980,2016,13
0589,锁口村志,共产党员 CCP Membership,总 Total,,1950,2015,43
0589,锁口村志,新党员 New CCP Membership,总 Total,,1950,1959,9
0589,锁口村志,新党员 New CCP Membership,总 Total,,1960,1969,5
0589,锁口村志,新党员 New CCP Membership,总 Total,,1970,1979,7
0589,锁口村志,新党员 New CCP Membership,总 Total,,1980,1989,4
0589,锁口村志,新党员 New CCP Membership,总 Total,,1990,1999,8
0589,锁口村志,新党员 New CCP Membership,总 Total,,2000,2009,8
0589,锁口村志,新党员 New CCP Membership,总 Total,,2010,2016,2
0590,惠农村志,入伍 Military Enlistment,,,1949,2015,93
0590,惠农村志,共产党员 CCP Membership,总 Total,,1950,1959,28
0590,惠农村志,新党员 New CCP Membership,总 Total,,1949,2015,156
0591,大板桥村志,村民纠纷 Number of Civil Mediations,,,2006,2009,120
0592,大坝村志,入伍 Military Enlistment,,,1953,2006,76
0592,大坝村志,村民纠纷 Number of Civil Mediations,,,2004,2005,475
0592,大坝村志,新党员 New CCP Membership,总 Total,,1952,1966,20
0592,大坝村志,新党员 New CCP Membership,总 Total,,1967,1976,5
0592,大坝村志,新党员 New CCP Membership,总 Total,,1977,1986,5
0592,大坝村志,新党员 New CCP Membership,总 Total,,1987,1996,13
0592,大坝村志,新党员 New CCP Membership,总 Total,,1997,2006,41
0593,大波那村志,入伍 Military Enlistment,,,1949,2006,243
0593,大波那村志,共产党员 CCP Membership,总 Total,,1954,2006,267
0595,吴井村志,入伍 Military Enlistment,,,1949,2006,111
0596,新河村志,入伍 Military Enlistment,,,1955,2003,59
0596,新河村志,村民纠纷 Number of Civil Mediations,,,2003,2004,35
0596,新河村志,共产党员 CCP Membership,男 Male,,1990,1992,68
0596,新河村志,共产党员 CCP Membership,女 Female,,1990,1992,21
0596,新河村志,共产党员 CCP Membership,总 Total,,1990,1992,89
0596,新河村志,共产党员 CCP Membership,男 Male,,1992,1995,70
0596,新河村志,共产党员 CCP Membership,女 Female,,1992,1995,21
0596,新河村志,共产党员 CCP Membership,总 Total,,1992,1995,91
0596,新河村志,共产党员 CCP Membership,男 Male,,1995,1999,84
0596,新河村志,共产党员 CCP Membership,女 Female,,1995,1999,23
0596,新河村志,共产党员 CCP Membership,总 Total,,1995,1999,107
0597,万沟村志,入伍 Military Enlistment,,,1949,2015,95
0598,四合村志,入伍 Military Enlistment,,,1949,2005,32
0598,四合村志,共产党员 CCP Membership,总 Total,,1953,2006,32
0602,竹坪村志,入伍 Military Enlistment,,,1949,2008,58
0603,竹山湾村志,入伍 Military Enlistment,,,1949,2016,50
0604,石下村村志,入伍 Military Enlistment,,,1949,2016,32
0604,石下村村志,共产党员 CCP Membership,总 Total,,1957,2014,67
0607,白杜村村志,入伍 Military Enlistment,,,1949,2010,18
0607,白杜村村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0607,白杜村村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0607,白杜村村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,12
0607,白杜村村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,18
0608,大王村志,入伍 Military Enlistment,,,1947,2010,100
0608,大王村志,村民纠纷 Number of Civil Mediations,,,2000,2007,72
0608,大王村志,村民纠纷 Number of Civil Mediations,,,2008,2010,19
0609,长浜村志,入伍 Military Enlistment,,,1955,2010,300
0610,大茫村志,阶级成分 Class Status,,地主 Landlord,1947,1952,8
0610,大茫村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,12
0610,大茫村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,290
0610,大茫村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1950,599
0610,大茫村志,入伍 Military Enlistment,,,1955,2010,218
0611,沉香村志,入伍 Military Enlistment,,,1950,1953,19
0611,沉香村志,入伍 Military Enlistment,,,1956,2015,155
0611,沉香村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0611,沉香村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,13
0612,东华村志,入伍 Military Enlistment,,,1950,2009,138
0613,大星村志,入伍 Military Enlistment,,,1949,2010,57
0614,成日村志,入伍 Military Enlistment,,,1950,2015,195
0614,成日村志,新党员 New CCP Membership,总 Total,,1950,1959,18
0614,成日村志,新党员 New CCP Membership,总 Total,,1960,1969,38
0614,成日村志,新党员 New CCP Membership,总 Total,,1970,1979,36
0614,成日村志,新党员 New CCP Membership,总 Total,,1980,1989,27
0614,成日村志,新党员 New CCP Membership,总 Total,,1990,1999,25
0614,成日村志,新党员 New CCP Membership,总 Total,,2000,2014,18
0615,谙正村志,共产党员 CCP Membership,总 Total,,1949,2006,38
0616,安家皂村志,入伍 Military Enlistment,,,1955,2013,108
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1949,1950,26
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1951,1954,25
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1954,1964,35
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1964,1965,36
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1965,1966,58
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1966,1968,55
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1968,1979,55
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1979,1983,54
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1983,1987,51
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1987,1995,50
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1995,1996,52
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1996,1999,51
0616,安家皂村志,共产党员 CCP Membership,总 Total,,1999,2013,55
0616,安家皂村志,新党员 New CCP Membership,女 Female,,1945,2013,6
0616,安家皂村志,新党员 New CCP Membership,总 Total,,1945,2013,102
0616,安家皂村志,阶级成分 Class Status,,地主 Landlord,1947,1952,13
0616,安家皂村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,11
0616,安家皂村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,165
0616,安家皂村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,205
0617,安昌村志,共产党员 CCP Membership,总 Total,,1949,2014,78
0618,崔堡村志,入伍 Military Enlistment,,,1949,2014,128
0618,崔堡村志,村民纠纷 Number of Civil Mediations,,,2001,2014,31
0619,仓场村志,入伍 Military Enlistment,,,1951,2015,138
0620,程墩村志,入伍 Military Enlistment,,,1970,1980,67
0620,程墩村志,入伍 Military Enlistment,,,2004,2015,24
0620,程墩村志,村民纠纷 Number of Civil Mediations,,,2004,2015,320
0620,程墩村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
0620,程墩村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
0620,程墩村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,111
0620,程墩村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,536
0625,邓一村志,入伍 Military Enlistment,,,1955,2015,71
0625,邓一村志,村民纠纷 Number of Civil Mediations,,,2005,2015,27
0625,邓一村志,共产党员 CCP Membership,总 Total,,1953,2015,50
0625,邓一村志,共产党员 CCP Membership,男 Male,,1953,2015,24
0625,邓一村志,共产党员 CCP Membership,女 Female,,1953,2015,26
0625,邓一村志,阶级成分 Class Status,,地主 Landlord,1947,1952,15
0625,邓一村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
0625,邓一村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,18
0625,邓一村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,208
0626,竹元村志,阶级成分 Class Status,,地主 Landlord,1947,1952,19
0626,竹元村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,302
0627,长春村志,入伍 Military Enlistment,,,1949,2014,80
0628,林祠村村志,入伍 Military Enlistment,,,1949,2014,21
0628,林祠村村志,共产党员 CCP Membership,总 Total,,1949,2014,74
0629,磅石村志,入伍 Military Enlistment,,,1955,2007,31
0630,赵家村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
0633,陈胡村志,入伍 Military Enlistment,,,1949,2015,72
0633,陈胡村志,村民纠纷 Number of Civil Mediations,,,2000,2013,496
0633,陈胡村志,新党员 New CCP Membership,总 Total,,1970,1979,16
0636,南宵村志,入伍 Military Enlistment,,,1950,1953,122
0637,镇丰村志,入伍 Military Enlistment,,,1949,1999,210
0637,镇丰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,7
0637,镇丰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
0637,镇丰村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,80
0637,镇丰村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,568
0638,港中村志,入伍 Military Enlistment,,,1949,1998,62
0639,阳山村志,入伍 Military Enlistment,,,1955,1989,36
0640,榜山村志,入伍 Military Enlistment,,,1949,2006,27
0641,保卫村志,入伍 Military Enlistment,,,1950,1953,8
0641,保卫村志,入伍 Military Enlistment,,,1955,1988,92
0641,保卫村志,入伍 Military Enlistment,,,1988,1999,351
0641,保卫村志,入伍 Military Enlistment,,,1988,2010,24
0643,北金召村志,入伍 Military Enlistment,,,1950,1959,4
0643,北金召村志,入伍 Military Enlistment,,,1960,1969,22
0643,北金召村志,入伍 Military Enlistment,,,1970,1979,27
0643,北金召村志,入伍 Military Enlistment,,,1980,1989,25
0643,北金召村志,入伍 Military Enlistment,,,1990,1999,25
0643,北金召村志,入伍 Military Enlistment,,,2000,2011,14
0644,度城村志,入伍 Military Enlistment,,,1949,2012,60
0645,洞山村志,共产党员 CCP Membership,总 Total,,1956,1958,18
0645,洞山村志,新党员 New CCP Membership,总 Total,,1956,1958,12
0645,洞山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,27
0645,洞山村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
0645,洞山村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,62
0645,洞山村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,191
0647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1950,1959,3
0647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1960,1969,4
0647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1970,1979,6
0647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1980,1989,1
0647,可邑彝族村志,新党员 New CCP Membership,总 Total,,1990,1999,2
0650,云溪永丰村志,阶级成分 Class Status,,地主 Landlord,1947,1952,12
0650,云溪永丰村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,33
0651,周家村志,入伍 Military Enlistment,,,1953,2005,52
0651,周家村志,村民纠纷 Number of Civil Mediations,,,2004,2005,6
0651,周家村志,共产党员 CCP Membership,男 Male,,2003,2005,70
0651,周家村志,共产党员 CCP Membership,女 Female,,2003,2005,12
0651,周家村志,共产党员 CCP Membership,总 Total,,2003,2005,82
0651,周家村志,新党员 New CCP Membership,总 Total,,1953,1961,19
0651,周家村志,新党员 New CCP Membership,总 Total,,1962,1969,10
0651,周家村志,新党员 New CCP Membership,总 Total,,1970,1984,9
0651,周家村志,新党员 New CCP Membership,总 Total,,1985,1995,10
0651,周家村志,新党员 New CCP Membership,总 Total,,1996,2000,21
0651,周家村志,新党员 New CCP Membership,总 Total,,2001,2005,13
0653,高镇村志,入伍 Military Enlistment,,,1950,1953,9
0653,高镇村志,入伍 Military Enlistment,,,1950,1959,11
0653,高镇村志,入伍 Military Enlistment,,,1960,1969,18
0653,高镇村志,入伍 Military Enlistment,,,1970,1979,17
0653,高镇村志,入伍 Military Enlistment,,,1980,1989,14
0653,高镇村志,入伍 Military Enlistment,,,1990,1999,17
0654,官林村志,新党员 New CCP Membership,总 Total,,2003,2015,24
0654,官林村志,阶级成分 Class Status,,地主 Landlord,1947,1952,9
0654,官林村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
0655,海星村志,村民纠纷 Number of Civil Mediations,,,2001,2011,400
0656,北关村志,入伍 Military Enlistment,,,1949,2016,92
0659,邑等村志,入伍 Military Enlistment,,,1950,2010,85
0660,羊甫村志,入伍 Military Enlistment,,,1949,2011,136
0662,东瓜地村志,入伍 Military Enlistment,,,1959,2012,38
0662,东瓜地村志,新党员 New CCP Membership,总 Total,,1953,2012,41
0663,边院村志,入伍 Military Enlistment,,,1955,1997,86
0663,边院村志,新党员 New CCP Membership,总 Total,,1949,1997,53
0664,北安河村志,入伍 Military Enlistment,,,1949,2010,150
0665,佰王刘村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0665,佰王刘村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
0665,佰王刘村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,53
0665,佰王刘村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,67
0666,可建村志,阶级成分 Class Status,,地主 Landlord,1947,1952,11
0666,可建村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,4
0667,白文村志,阶级成分 Class Status,,地主 Landlord,1947,1952,52
0667,白文村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,24
0667,白文村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,138
0667,白文村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,308
0670,北程庄村志,入伍 Military Enlistment,,,1956,1983,9
0670,北程庄村志,阶级成分 Class Status,,地主 Landlord,1949,1951,3
0670,北程庄村志,阶级成分 Class Status,,富农 Rich Peasant,1949,1951,3
0670,北程庄村志,阶级成分 Class Status,,中农 Middle Peasant,1949,1951,6
0670,北程庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1949,1951,18
0671,顾家村志,新党员 New CCP Membership,男 Male,,1956,1958,18
0671,顾家村志,新党员 New CCP Membership,男 Male,,1958,1983,17
0671,顾家村志,新党员 New CCP Membership,男 Male,,1983,2016,17
0671,顾家村志,新党员 New CCP Membership,女 Female,,1958,1983,8
0671,顾家村志,新党员 New CCP Membership,女 Female,,1983,2016,7
0671,顾家村志,新党员 New CCP Membership,总 Total,,1958,1983,25
0671,顾家村志,新党员 New CCP Membership,总 Total,,1983,2016,24
0673,茶丰峡村志,入伍 Military Enlistment,,,1949,2012,37
0674,歌山村志,入伍 Military Enlistment,,,1949,2016,52
0674,歌山村志,共产党员 CCP Membership,总 Total,,1953,2014,51
0677,北关村志,新党员 New CCP Membership,总 Total,,1957,1959,4
0677,北关村志,新党员 New CCP Membership,总 Total,,1975,1976,6
0677,北关村志,新党员 New CCP Membership,总 Total,,2000,2003,8
0678,后孙密城村志,入伍 Military Enlistment,,,1949,2013,22
0680,城北村志,入伍 Military Enlistment,,,1963,1977,43
0680,城北村志,入伍 Military Enlistment,,,1978,1997,71
0681,白盆窑村志,入伍 Military Enlistment,,,1949,2012,164
0681,白盆窑村志,新党员 New CCP Membership,总 Total,,2007,2011,18
0682,白和村志,入伍 Military Enlistment,,,1955,2016,57
0683,杜家堡村志,新党员 New CCP Membership,总 Total,,1966,1976,5
0683,杜家堡村志,新党员 New CCP Membership,总 Total,,1993,2010,13
0684,杜山村志,共产党员 CCP Membership,总 Total,,1951,2016,284
0684,杜山村志,共产党员 CCP Membership,男 Male,,1951,2016,244
0684,杜山村志,共产党员 CCP Membership,女 Female,,1951,2016,40
0684,杜山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,21
0684,杜山村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,13
0684,杜山村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,120
0684,杜山村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,259
0685,花胡庄村志,共产党员 CCP Membership,总 Total,,1949,2016,100
0686,小蒲水村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,26
0686,小蒲水村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,13
0687,杜羊圈村志,入伍 Military Enlistment,,,1960,2008,41
0688,孤山村志,入伍 Military Enlistment,,,1950,1953,5
0689,北冯村志,共产党员 CCP Membership,总 Total,,1949,2006,119
0690,巴洲村志,入伍 Military Enlistment,,,1949,2010,70
0690,巴洲村志,新党员 New CCP Membership,总 Total,,1949,1956,15
0690,巴洲村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
0690,巴洲村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,6
0690,巴洲村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,99
0690,巴洲村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,195
0690,巴洲村志,新党员 New CCP Membership,总 Total,,1945,2014,137
0691,东马各庄村志,入伍 Military Enlistment,,,1949,2010,34
0691,东马各庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0691,东马各庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,12
0691,东马各庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,20
0693,北万山村志,阶级成分 Class Status,,地主 Landlord,1947,1952,4
0693,北万山村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,69
0693,北万山村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,168
0696,北堆村志,入伍 Military Enlistment,,,1949,2009,86
0696,北堆村志,新党员 New CCP Membership,总 Total,,1949,1965,6
0696,北堆村志,新党员 New CCP Membership,总 Total,,1966,1978,26
0696,北堆村志,新党员 New CCP Membership,总 Total,,1978,2009,16
0696,北堆村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0696,北堆村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,2
0696,北堆村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,60
0696,北堆村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,137
0697,白庙村志,入伍 Military Enlistment,,,1979,2010,25
0698,涧东村志,入伍 Military Enlistment,,,1955,2007,37
0698,涧东村志,阶级成分 Class Status,,地主 Landlord,1950,1952,7
0699,罗口村志,入伍 Military Enlistment,,,1955,2016,151
0700,古城村志,入伍 Military Enlistment,,,1949,2015,113
0702,半峪村志,入伍 Military Enlistment,,,1956,2000,29
0703,东庄村志,入伍 Military Enlistment,,,1949,2011,68
0707,古方村志,入伍 Military Enlistment,,,1950,2013,79
0708,观山村志,村民纠纷 Number of Civil Mediations,,,1986,1998,28
0711,北陈庄村志,入伍 Military Enlistment,,,1949,2010,78
0711,北陈庄村志,新党员 New CCP Membership,总 Total,,1945,2010,189
0711,北陈庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0711,北陈庄村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,34
0711,北陈庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,54
0712,北庄村志,入伍 Military Enlistment,,,1955,2009,44
0712,北庄村志,阶级成分 Class Status,,地主 Landlord,1947,1952,7
0712,北庄村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,5
0712,北庄村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,40
0713,东二旗村志,入伍 Military Enlistment,,,1955,2010,42
0723,查王村志,入伍 Military Enlistment,,,1949,2009,110
0724,燃灯寺村志,阶级成分 Class Status,,地主 Landlord,1950,1951,2
0724,燃灯寺村志,阶级成分 Class Status,,富农 Rich Peasant,1950,1951,4
0724,燃灯寺村志,阶级成分 Class Status,,中农 Middle Peasant,1950,1951,64
0724,燃灯寺村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1950,1951,65
0725,长岭村志,入伍 Military Enlistment,,,1949,2010,44
0729,人民村志,入伍 Military Enlistment,,,1949,1955,30
0729,人民村志,入伍 Military Enlistment,,,1955,2014,181
0730,五龙村志,入伍 Military Enlistment,,,1954,2010,177
0730,五龙村志,入伍 Military Enlistment,,,1951,1953,11
0730,五龙村志,新党员 New CCP Membership,男 Male,,1952,1959,34
0730,五龙村志,新党员 New CCP Membership,男 Male,,1960,1969,35
0730,五龙村志,新党员 New CCP Membership,男 Male,,1970,1979,23
0730,五龙村志,新党员 New CCP Membership,男 Male,,1980,1989,6
0730,五龙村志,新党员 New CCP Membership,男 Male,,1990,1999,9
0730,五龙村志,新党员 New CCP Membership,男 Male,,2000,2010,3
0730,五龙村志,新党员 New CCP Membership,女 Female,,1952,1959,4
0730,五龙村志,新党员 New CCP Membership,女 Female,,1960,1969,7
0730,五龙村志,新党员 New CCP Membership,女 Female,,1970,1979,6
0730,五龙村志,新党员 New CCP Membership,女 Female,,1980,1989,1
0730,五龙村志,新党员 New CCP Membership,女 Female,,1990,1999,3
0730,五龙村志,新党员 New CCP Membership,女 Female,,2000,2010,5
0730,五龙村志,新党员 New CCP Membership,总 Total,,1952,1959,38
0730,五龙村志,新党员 New CCP Membership,总 Total,,1960,1969,42
0730,五龙村志,新党员 New CCP Membership,总 Total,,1970,1979,29
0730,五龙村志,新党员 New CCP Membership,总 Total,,1980,1989,7
0730,五龙村志,新党员 New CCP Membership,总 Total,,1990,1999,12
0730,五龙村志,新党员 New CCP Membership,总 Total,,2000,2010,8
0730,五龙村志,阶级成分 Class Status,,地主 Landlord,1950,1951,10
0730,五龙村志,阶级成分 Class Status,,富农 Rich Peasant,1950,1951,15
0730,五龙村志,阶级成分 Class Status,,中农 Middle Peasant,1950,1951,174
0730,五龙村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1950,1951,458
0730,五龙村志,新党员 New CCP Membership,总 Total,,1952,2010,136
0730,五龙村志,新党员 New CCP Membership,男 Male,,1952,2010,110
0730,五龙村志,新党员 New CCP Membership,女 Female,,1952,2010,26
0731,中角村志,入伍 Military Enlistment,,,1958,2014,48
0733,森林村志,新党员 New CCP Membership,总 Total,,1964,1966,28
0733,森林村志,新党员 New CCP Membership,总 Total,,1980,2000,12
0733,森林村志,新党员 New CCP Membership,总 Total,,2000,2015,7
0734,白河村志,村民纠纷 Number of Civil Mediations,,,2010,2016,90
0735,凤凰村志,入伍 Military Enlistment,,,1950,1953,16
0735,凤凰村志,入伍 Military Enlistment,,,1954,2015,226
0735,凤凰村志,新党员 New CCP Membership,总 Total,,1954,2015,232
0736,北邵洼村志,入伍 Military Enlistment,,,1949,2012,33
0737,城一村志,入伍 Military Enlistment,,,1949,1998,83
0737,城一村志,村民纠纷 Number of Civil Mediations,,,1990,1998,64
0740,民和村志,入伍 Military Enlistment,,,1949,2016,78
0741,北方平村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0741,北方平村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,30
0747,北桑鲁村志,入伍 Military Enlistment,,,1949,2010,27
0747,北桑鲁村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,93
0747,北桑鲁村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,20
0747,北桑鲁村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,1
0747,北桑鲁村志,阶级成分 Class Status,,地主 Landlord,1947,1952,1
0748,三八村志,入伍 Military Enlistment,,,1950,1953,10
0748,三八村志,入伍 Military Enlistment,,,1955,2014,167
0749,梨花村志,入伍 Military Enlistment,,,1950,2013,49
0753,黄柳村志,入伍 Military Enlistment,,,1951,2015,108
0754,乐乌村志,入伍 Military Enlistment,,,1955,2014,112
0754,乐乌村志,共产党员 CCP Membership,总 Total,,1961,1968,13
0754,乐乌村志,阶级成分 Class Status,,地主 Landlord,1947,乐乌村志,11
0755,六甲村志,阶级成分 Class Status,,地主 Landlord,1947,1952,12
0755,六甲村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,16
0755,六甲村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,2
0756,姜城村志,入伍 Military Enlistment,,,1949,2015,115
0758,王梁村志,新党员 New CCP Membership,总 Total,,1957,2009,60
0758,王梁村志,入伍 Military Enlistment,,,1950,2005,29
0759,王家村志,阶级成分 Class Status,,地主 Landlord,1947,1952,0
0759,王家村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
0759,王家村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,5
0759,王家村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,40
0760,梁家河村志,入伍 Military Enlistment,,,1951,1953,9
0760,梁家河村志,入伍 Military Enlistment,,,1954,2005,160
0760,梁家河村志,村民纠纷 Number of Civil Mediations,,,1979,1988,162
0760,梁家河村志,村民纠纷 Number of Civil Mediations,,,2001,2003,42
0760,梁家河村志,村民纠纷 Number of Civil Mediations,,,2004,2005,49
0760,梁家河村志,新党员 New CCP Membership,总 Total,,1949,1966,30
0760,梁家河村志,新党员 New CCP Membership,总 Total,,1966,1976,18
0760,梁家河村志,新党员 New CCP Membership,总 Total,,1995,1999,39
0760,梁家河村志,新党员 New CCP Membership,总 Total,,1977,1992,40
0763,新卫村志,入伍 Military Enlistment,,,1955,2015,71
0764,小圩村志,入伍 Military Enlistment,,,1955,2012,44
0764,小圩村志,村民纠纷 Number of Civil Mediations,,,2005,2015,180
0764,小圩村志,新党员 New CCP Membership,总 Total,,1960,1969,17
0764,小圩村志,入伍 Military Enlistment,,,1950,1953,4
0764,小圩村志,新党员 New CCP Membership,总 Total,,1970,1979,16
0765,贺北村志,入伍 Military Enlistment,,,1954,2004,136
0766,横沟村志,入伍 Military Enlistment,,,1949,2013,122
0767,群楼村志,入伍 Military Enlistment,,,1949,2010,165
0768,温河村志,入伍 Military Enlistment,,,1955,2010,358
0768,温河村志,入伍 Military Enlistment,,,2000,2010,12
0768,温河村志,入伍 Military Enlistment,,,1950,1953,37
0768,温河村志,新党员 New CCP Membership,男 Male,,1952,1959,17
0768,温河村志,新党员 New CCP Membership,男 Male,,1960,1969,72
0768,温河村志,新党员 New CCP Membership,男 Male,,1970,1979,84
0768,温河村志,新党员 New CCP Membership,男 Male,,1980,1989,39
0768,温河村志,新党员 New CCP Membership,男 Male,,1990,1999,32
0768,温河村志,新党员 New CCP Membership,男 Male,,2000,2010,11
0768,温河村志,新党员 New CCP Membership,女 Female,,1952,1959,2
0768,温河村志,新党员 New CCP Membership,女 Female,,1960,1969,15
0768,温河村志,新党员 New CCP Membership,女 Female,,1970,1979,15
0768,温河村志,新党员 New CCP Membership,女 Female,,1980,1989,8
0768,温河村志,新党员 New CCP Membership,女 Female,,1990,1999,8
0768,温河村志,新党员 New CCP Membership,女 Female,,2000,2010,7
0768,温河村志,新党员 New CCP Membership,总 Total,,1952,1959,19
